Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-06 04:00:00-05:00,426.47,427.16,426.05,426.48,0,0.0,0.0
2025-01-06 05:00:00-05:00,426.48,429.32,426.46,428.89,0,0.0,0.0
2025-01-06 06:00:00-05:00,428.79,428.79,427.03,427.54,0,0.0,0.0
2025-01-06 07:00:00-05:00,427.72,427.75,426.75,427.03,0,0.0,0.0
2025-01-06 08:00:00-05:00,427.07,429.2731,425.0812,427.72,0,0.0,0.0
2025-01-06 09:00:00-05:00,427.77,428.4,423.35,428.01,0,0.0,0.0
2025-01-06 09:30:00-05:00,428.0799865722656,434.32000732421875,426.7699890136719,432.64849853515625,5536957,0.0,0.0
2025-01-06 10:30:00-05:00,432.6474914550781,432.82000732421875,430.95001220703125,431.875,1910655,0.0,0.0
2025-01-06 11:30:00-05:00,431.875,432.19000244140625,430.1400146484375,430.3699951171875,1241464,0.0,0.0
2025-01-06 12:30:00-05:00,430.3299865722656,430.6199951171875,427.6606140136719,428.0050048828125,1407583,0.0,0.0
2025-01-06 13:30:00-05:00,428.0050048828125,428.3381042480469,425.5,427.0060119628906,1252507,0.0,0.0
2025-01-06 14:30:00-05:00,427.0400085449219,427.125,425.8500061035156,426.6199951171875,995980,0.0,0.0
2025-01-06 15:30:00-05:00,426.6300048828125,428.0799865722656,426.57000732421875,428.07000732421875,1636851,0.0,0.0
2025-01-06 16:00:00-05:00,428.07,457.0,409.9936,428.61,0,0.0,0.0
2025-01-06 17:00:00-05:00,428.575,458.0015,399.3309,428.42,0,0.0,0.0
2025-01-06 18:00:00-05:00,428.43,428.78,428.32,428.38,0,0.0,0.0
