Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-31 04:00:00-05:00,424.76,427.71,424.64,427.5,0,0.0,0.0
2024-12-31 05:00:00-05:00,427.5,427.5,426.65,426.75,0,0.0,0.0
2024-12-31 06:00:00-05:00,426.78,427.68,426.7,427.3,0,0.0,0.0
2024-12-31 07:00:00-05:00,427.3,427.49,426.92,427.04,0,0.0,0.0
2024-12-31 08:00:00-05:00,427.05,427.71,423.67,426.07,0,0.0,0.0
2024-12-31 09:00:00-05:00,426.07,427.0,425.2,426.27,0,0.0,0.0
2024-12-31 09:30:00-05:00,426.1000061035156,426.7300109863281,424.2049865722656,425.20001220703125,1712187,0.0,0.0
2024-12-31 10:30:00-05:00,425.1199951171875,425.6050109863281,422.8500061035156,423.4812927246094,852070,0.0,0.0
2024-12-31 11:30:00-05:00,423.32000732421875,423.95001220703125,422.260009765625,422.3299865722656,789580,0.0,0.0
2024-12-31 12:30:00-05:00,422.3471984863281,423.8599853515625,421.7099914550781,421.92999267578125,1030075,0.0,0.0
2024-12-31 13:30:00-05:00,421.9049987792969,422.9455871582031,421.54998779296875,422.0199890136719,737922,0.0,0.0
2024-12-31 14:30:00-05:00,421.989990234375,423.19000244140625,421.6000061035156,423.19000244140625,1016646,0.0,0.0
2024-12-31 15:30:00-05:00,423.1600036621094,423.3900146484375,420.6600036621094,421.2909851074219,2660498,0.0,0.0
2024-12-31 16:00:00-05:00,421.61,436.185,403.618,421.55,0,0.0,0.0
2024-12-31 17:00:00-05:00,421.55,421.7535,421.4,421.75,0,0.0,0.0
2024-12-31 18:00:00-05:00,421.75,421.76,421.2,421.38,0,0.0,0.0
