Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-07 04:00:00-05:00,244.6,244.75,244.37,244.57,0,0.0,0.0
2025-01-07 05:00:00-05:00,244.54,244.66,244.1,244.6,0,0.0,0.0
2025-01-07 06:00:00-05:00,244.64,244.8,244.48,244.74,0,0.0,0.0
2025-01-07 07:00:00-05:00,244.8,244.8,241.68,242.16,0,0.0,0.0
2025-01-07 08:00:00-05:00,242.17,245.1188,241.7,242.2989,0,0.0,0.0
2025-01-07 09:00:00-05:00,242.27,247.115,242.17,242.69,0,0.0,0.0
2025-01-07 09:30:00-05:00,242.97999572753906,245.5500030517578,242.8300018310547,245.38890075683594,8173530,0.0,0.0
2025-01-07 10:30:00-05:00,245.13999938964844,245.32000732421875,243.7100067138672,243.77000427246094,4154915,0.0,0.0
2025-01-07 11:30:00-05:00,243.74000549316406,245.0,242.13819885253906,242.38999938964844,4446679,0.0,0.0
2025-01-07 12:30:00-05:00,242.39999389648438,243.4084014892578,241.36000061035156,243.15550231933594,3448950,0.0,0.0
2025-01-07 13:30:00-05:00,243.14999389648438,243.17999267578125,242.07009887695312,242.45799255371094,2577768,0.0,0.0
2025-01-07 14:30:00-05:00,242.4499969482422,242.49000549316406,241.75,242.00999450683594,2681979,0.0,0.0
2025-01-07 15:30:00-05:00,242.02000427246094,242.40499877929688,241.53900146484375,242.19000244140625,4772501,0.0,0.0
2025-01-07 16:00:00-05:00,242.21,242.36,242.03,242.165,0,0.0,0.0
2025-01-07 17:00:00-05:00,242.0942,243.0662,228.7977,242.135,0,0.0,0.0
2025-01-07 18:00:00-05:00,242.135,242.21,242.0,242.105,0,0.0,0.0
