Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-10 04:00:00-05:00,242.27,242.79,241.82,242.66,0,0.0,0.0
2025-01-10 05:00:00-05:00,242.68,242.68,242.4,242.4,0,0.0,0.0
2025-01-10 06:00:00-05:00,242.4,242.74,242.38,242.62,0,0.0,0.0
2025-01-10 07:00:00-05:00,242.67,242.67,242.02,242.02,0,0.0,0.0
2025-01-10 08:00:00-05:00,242.06,242.8097,241.9872,242.6,0,0.0,0.0
2025-01-10 09:00:00-05:00,242.5,250.42,239.29,240.0,0,0.0,0.0
2025-01-10 09:30:00-05:00,239.96499633789062,240.14999389648438,235.8000030517578,237.4250030517578,13137403,0.0,0.0
2025-01-10 10:30:00-05:00,237.4241943359375,237.43499755859375,233.5,233.77000427246094,8427975,0.0,0.0
2025-01-10 11:30:00-05:00,233.77000427246094,235.89999389648438,233.0,235.57000732421875,7179671,0.0,0.0
2025-01-10 12:30:00-05:00,235.5399932861328,237.33970642089844,235.06500244140625,237.11500549316406,3958571,0.0,0.0
2025-01-10 13:30:00-05:00,237.1199951171875,237.5850067138672,236.41000366210938,236.8300018310547,3175363,0.0,0.0
2025-01-10 14:30:00-05:00,236.83999633789062,236.8800048828125,235.75,235.9949951171875,3580665,0.0,0.0
2025-01-10 15:30:00-05:00,235.9949951171875,237.2899932861328,235.77000427246094,236.92999267578125,5097626,0.0,0.0
2025-01-10 16:00:00-05:00,236.85,237.45,236.71,237.2,0,0.0,0.0
2025-01-10 17:00:00-05:00,237.22,237.24,236.85,237.035,0,0.0,0.0
2025-01-10 18:00:00-05:00,237.07,237.14,236.85,237.05,0,0.0,0.0
