Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-08 04:00:00-05:00,242.51,242.75,242.14,242.62,0,0.0,0.0
2025-01-08 05:00:00-05:00,242.66,242.83,242.58,242.78,0,0.0,0.0
2025-01-08 06:00:00-05:00,242.8,242.94,242.0,242.02,0,0.0,0.0
2025-01-08 07:00:00-05:00,242.1,242.1,240.88,240.91,0,0.0,0.0
2025-01-08 08:00:00-05:00,240.95,243.2488,240.54,241.95,0,0.0,0.0
2025-01-08 09:00:00-05:00,242.1899,242.19,241.2,242.0,0,0.0,0.0
2025-01-08 09:30:00-05:00,241.97000122070312,242.86549377441406,240.0500030517578,242.40989685058594,7170550,0.0,0.0
2025-01-08 10:30:00-05:00,242.38999938964844,243.71229553222656,242.0850067138672,242.7100067138672,4154228,0.0,0.0
2025-01-08 11:30:00-05:00,242.72610473632812,243.5800018310547,241.24000549316406,241.3699951171875,3009958,0.0,0.0
2025-01-08 12:30:00-05:00,241.36000061035156,242.50869750976562,241.1999969482422,242.35000610351562,2612848,0.0,0.0
2025-01-08 13:30:00-05:00,242.35000610351562,242.97999572753906,241.04400634765625,242.7949981689453,2761227,0.0,0.0
2025-01-08 14:30:00-05:00,242.6999969482422,242.72000122070312,241.6999969482422,242.38400268554688,2452219,0.0,0.0
2025-01-08 15:30:00-05:00,242.3800048828125,242.98699951171875,241.8000030517578,242.72000122070312,3573432,0.0,0.0
2025-01-08 16:00:00-05:00,242.72,244.41,242.0795,242.4475,0,0.0,0.0
2025-01-08 17:00:00-05:00,242.47,258.4298,242.28,242.455,0,0.0,0.0
2025-01-08 18:00:00-05:00,242.455,242.7,242.15,242.375,0,0.0,0.0
