Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03 04:00:00-05:00,243.75,243.89,243.25,243.56,0,0.0,0.0
2025-01-03 05:00:00-05:00,243.5,243.66,243.15,243.5,0,0.0,0.0
2025-01-03 06:00:00-05:00,243.55,243.78,243.33,243.67,0,0.0,0.0
2025-01-03 07:00:00-05:00,243.67,244.66,243.28,243.38,0,0.0,0.0
2025-01-03 08:00:00-05:00,243.36,244.66,242.28,242.525,0,0.0,0.0
2025-01-03 09:00:00-05:00,242.535,246.86,242.245,243.4,0,0.0,0.0
2025-01-03 09:30:00-05:00,242.8802032470703,244.17999267578125,241.88999938964844,242.4597930908203,9135529,0.0,0.0
2025-01-03 10:30:00-05:00,242.4499969482422,243.67559814453125,242.13999938964844,243.49000549316406,4968036,0.0,0.0
2025-01-03 11:30:00-05:00,243.47999572753906,244.04859924316406,242.6699981689453,242.7707061767578,3673389,0.0,0.0
2025-01-03 12:30:00-05:00,242.77999877929688,243.16000366210938,242.27999877929688,243.00999450683594,3313371,0.0,0.0
2025-01-03 13:30:00-05:00,243.0,243.05999755859375,242.57000732421875,242.6699981689453,3130427,0.0,0.0
2025-01-03 14:30:00-05:00,242.66000366210938,243.44239807128906,242.63999938964844,242.85000610351562,3007142,0.0,0.0
2025-01-03 15:30:00-05:00,242.83999633789062,243.60000610351562,242.61000061035156,243.3000030517578,4381782,0.0,0.0
2025-01-03 16:00:00-05:00,243.3,243.8,242.8775,243.125,0,0.0,0.0
2025-01-03 17:00:00-05:00,243.125,243.36,243.05,243.15,0,0.0,0.0
2025-01-03 18:00:00-05:00,243.15,243.36,243.12,243.26,0,0.0,0.0
