Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-10 04:00:00-05:00,195.26,195.58,195.15,195.2,0,0.0,0.0
2025-01-10 05:00:00-05:00,195.11,195.24,194.91,195.03,0,0.0,0.0
2025-01-10 06:00:00-05:00,195.08,195.8,195.08,195.61,0,0.0,0.0
2025-01-10 07:00:00-05:00,195.6,195.7,194.44,195.0,0,0.0,0.0
2025-01-10 08:00:00-05:00,195.01,195.7992,194.5,195.3225,0,0.0,0.0
2025-01-10 09:00:00-05:00,195.4,195.62,190.44,195.42,0,0.0,0.0
2025-01-10 09:30:00-05:00,196.5,197.6199951171875,191.60000610351562,193.7899932861328,4280487,0.0,0.0
2025-01-10 10:30:00-05:00,193.8300018310547,195.625,193.25999450683594,193.82000732421875,2154952,0.0,0.0
2025-01-10 11:30:00-05:00,193.83999633789062,194.0800018310547,192.74000549316406,193.5399932861328,1149483,0.0,0.0
2025-01-10 12:30:00-05:00,193.55499267578125,195.32000732421875,193.38999938964844,195.13999938964844,1176078,0.0,0.0
2025-01-10 13:30:00-05:00,195.13999938964844,196.14999389648438,194.8300018310547,195.16000366210938,1131803,0.0,0.0
2025-01-10 14:30:00-05:00,195.14999389648438,195.14999389648438,193.2548065185547,193.30999755859375,1117352,0.0,0.0
2025-01-10 15:30:00-05:00,193.3000030517578,193.6999969482422,192.8300018310547,193.16000366210938,2048077,0.0,0.0
2025-01-10 16:00:00-05:00,193.17,193.59,193.14,193.14,0,0.0,0.0
2025-01-10 17:00:00-05:00,193.2,193.3,193.0,193.06,0,0.0,0.0
2025-01-10 18:00:00-05:00,193.17,193.17,192.99,192.99,0,0.0,0.0
