Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03 04:00:00-05:00,191.44,191.52,191.14,191.47,0,0.0,0.0
2025-01-03 05:00:00-05:00,191.37,191.55,191.07,191.26,0,0.0,0.0
2025-01-03 06:00:00-05:00,191.23,191.4,190.92,191.4,0,0.0,0.0
2025-01-03 07:00:00-05:00,191.41,191.41,190.81,191.06,0,0.0,0.0
2025-01-03 08:00:00-05:00,191.06,191.725,190.82,191.4,0,0.0,0.0
2025-01-03 09:00:00-05:00,191.44,193.09,191.16,192.68,0,0.0,0.0
2025-01-03 09:30:00-05:00,192.7899932861328,194.5,191.35000610351562,192.06500244140625,3393757,0.0,0.0
2025-01-03 10:30:00-05:00,192.05999755859375,192.625,191.6199951171875,192.3798065185547,1752352,0.0,0.0
2025-01-03 11:30:00-05:00,192.35000610351562,193.77000427246094,192.2949981689453,193.24380493164062,909544,0.0,0.0
2025-01-03 12:30:00-05:00,193.2899932861328,193.67999267578125,192.97000122070312,193.66000366210938,709196,0.0,0.0
2025-01-03 13:30:00-05:00,193.6790008544922,193.7574005126953,193.20460510253906,193.5968017578125,751801,0.0,0.0
2025-01-03 14:30:00-05:00,193.58999633789062,193.9777069091797,193.2449951171875,193.39999389648438,879389,0.0,0.0
2025-01-03 15:30:00-05:00,193.42999267578125,193.42999267578125,192.7100067138672,193.0500030517578,1686817,0.0,0.0
2025-01-03 16:00:00-05:00,193.05,197.2535,192.71,192.9625,0,0.0,0.0
2025-01-03 17:00:00-05:00,197.2535,197.2535,192.89,192.97,0,0.0,0.0
2025-01-03 18:00:00-05:00,193.0,193.25,192.94,193.15,0,0.0,0.0
