Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-08 04:00:00-05:00,395.0,397.11,394.71,395.92,0,0.0,0.0
2025-01-08 05:00:00-05:00,396.29,397.11,394.8,397.11,0,0.0,0.0
2025-01-08 06:00:00-05:00,397.04,398.15,395.15,395.64,0,0.0,0.0
2025-01-08 07:00:00-05:00,395.71,396.12,386.99,387.98,0,0.0,0.0
2025-01-08 08:00:00-05:00,388.14,398.151,386.94,391.74,0,0.0,0.0
2025-01-08 09:00:00-05:00,392.21,393.75,390.3,393.02,0,0.0,0.0
2025-01-08 09:30:00-05:00,393.04998779296875,402.4999084472656,391.4100036621094,395.2200012207031,23220693,0.0,0.0
2025-01-08 10:30:00-05:00,395.2200012207031,398.46099853515625,392.989990234375,394.3399963378906,8752129,0.0,0.0
2025-01-08 11:30:00-05:00,394.3399963378906,397.2699890136719,388.2099914550781,388.4700012207031,8024446,0.0,0.0
2025-01-08 12:30:00-05:00,388.5199890136719,399.6098937988281,387.4292907714844,398.7130126953125,9075245,0.0,0.0
2025-01-08 13:30:00-05:00,398.7831115722656,400.5158996582031,394.04998779296875,399.635986328125,7331717,0.0,0.0
2025-01-08 14:30:00-05:00,399.5400085449219,399.5400085449219,394.55999755859375,396.2850036621094,5651230,0.0,0.0
2025-01-08 15:30:00-05:00,396.2699890136719,397.8900146484375,394.5,395.0,5044424,0.0,0.0
2025-01-08 16:00:00-05:00,394.94,422.835,391.59,393.58,0,0.0,0.0
2025-01-08 17:00:00-05:00,393.5,448.5354,213.8091,394.105,0,0.0,0.0
2025-01-08 18:00:00-05:00,394.04,394.94,393.51,393.65,0,0.0,0.0
