Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-03 04:00:00-05:00,383.17,386.59,383.09,384.69,0,0.0,0.0
2025-01-03 05:00:00-05:00,384.62,385.13,382.3,382.79,0,0.0,0.0
2025-01-03 06:00:00-05:00,382.79,384.0,380.2,380.7,0,0.0,0.0
2025-01-03 07:00:00-05:00,380.64,381.95,377.6,380.05,0,0.0,0.0
2025-01-03 08:00:00-05:00,380.05,386.6864,377.5597,380.79,0,0.0,0.0
2025-01-03 09:00:00-05:00,380.79,424.225,374.23,381.5,0,0.0,0.0
2025-01-03 09:30:00-05:00,381.6549987792969,389.95001220703125,379.45001220703125,384.7817077636719,24376852,0.0,0.0
2025-01-03 10:30:00-05:00,384.8399963378906,396.25,383.4700012207031,396.0,12176792,0.0,0.0
2025-01-03 11:30:00-05:00,395.8999938964844,396.94970703125,393.3299865722656,393.934814453125,9628204,0.0,0.0
2025-01-03 12:30:00-05:00,394.0,399.7699890136719,393.8299865722656,398.9849853515625,7634438,0.0,0.0
2025-01-03 13:30:00-05:00,398.9200134277344,406.5400085449219,397.7300109863281,404.8699951171875,12242793,0.0,0.0
2025-01-03 14:30:00-05:00,404.9599914550781,409.69000244140625,403.8999938964844,408.6300048828125,10659058,0.0,0.0
2025-01-03 15:30:00-05:00,408.55999755859375,411.8799133300781,407.92010498046875,410.7699890136719,8961596,0.0,0.0
2025-01-03 16:00:00-05:00,410.44,412.72,217.8,410.3,0,0.0,0.0
2025-01-03 17:00:00-05:00,410.3242,421.8847,212.5816,410.48,0,0.0,0.0
2025-01-03 18:00:00-05:00,410.48,412.0,410.2,411.98,0,0.0,0.0
