Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-02 04:00:00-05:00,408.69,412.41,407.41,408.4,0,0.0,0.0
2025-01-02 05:00:00-05:00,408.4,409.78,407.97,409.07,0,0.0,0.0
2025-01-02 06:00:00-05:00,409.0,410.27,408.35,409.8,0,0.0,0.0
2025-01-02 07:00:00-05:00,409.77,411.41,409.28,410.45,0,0.0,0.0
2025-01-02 08:00:00-05:00,410.45,412.4988,403.84,409.07,0,0.0,0.0
2025-01-02 09:00:00-05:00,409.06,427.16,383.25,390.06,0,0.0,0.0
2025-01-02 09:30:00-05:00,389.6899108886719,391.17999267578125,373.4100036621094,380.33660888671875,42082406,0.0,0.0
2025-01-02 10:30:00-05:00,380.2699890136719,382.7239990234375,376.25,382.5249938964844,15683322,0.0,0.0
2025-01-02 11:30:00-05:00,382.489990234375,386.1499938964844,378.3500061035156,378.67999267578125,9901739,0.0,0.0
2025-01-02 12:30:00-05:00,378.6752014160156,379.05999755859375,373.04998779296875,377.7099914550781,12269777,0.0,0.0
2025-01-02 13:30:00-05:00,377.6199951171875,380.32989501953125,374.8699951171875,377.227294921875,8053698,0.0,0.0
2025-01-02 14:30:00-05:00,377.3399963378906,380.1400146484375,375.989990234375,379.55499267578125,6878141,0.0,0.0
2025-01-02 15:30:00-05:00,379.614990234375,381.2432861328125,376.8800048828125,379.0299987792969,7378899,0.0,0.0
2025-01-02 16:00:00-05:00,379.28,386.9923,377.24,378.595,0,0.0,0.0
2025-01-02 17:00:00-05:00,378.595,401.8224,364.0674,381.535,0,0.0,0.0
2025-01-02 18:00:00-05:00,381.54,381.85,380.0,381.38,0,0.0,0.0
